"annotation_id","annotator","created_at","detected_symbol","file_path","has_comma_after_symbol","id","is_level_symbol","lead_time","line_number","line_text","sentiment","symbol_category","updated_at"
436,"1","2025-10-10T14:41:01.423389Z","四","data/filted/TPDM,112,原訴,24,20250108,2.json",True,595,True,0.588,737,"四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或","Positive","中文數字","2025-10-10T14:41:01.423407Z"
1035,"1","2025-10-10T14:59:52.311114Z","貳","data/filted/TPDM,112,審簡上,381,20250121,1.json",True,624,True,0.645,79,"貳、實體部分：","Positive","大寫中文數字","2025-10-10T14:59:52.311140Z"
132,"1","2025-10-10T13:44:54.146539Z","未","data/filted/TPDM,112,審簡上,381,20250121,1.json",False,630,True,1.668,198,"未洽。","Negative","地支","2025-10-10T13:44:54.146559Z"
507,"1","2025-10-10T14:43:01.285794Z","三","data/filted/TPDM,112,審訴,2433,20250123,2.json",True,653,True,1.028,90,"三、被告甲○○就附表編號1至2部分，與李振復、少年楊○安及其他真實姓名年籍不詳之本案詐欺集團其他成員間；被告丁○○就附表編號3部分與葉凱均、同案被告丙○○、「黃冠諭」及其他真實姓名年籍不詳之本案詐欺集團其他成員間，具犯意聯絡及行為分擔，應論以共同正犯。","Positive","中文數字","2025-10-10T14:43:01.285819Z"
780,"1","2025-10-10T14:51:45.958415Z","七","data/filted/TPDM,112,審訴,2433,20250123,2.json",True,657,True,0.585,116,"七、爰以行為人之責任為基礎，審酌被告二人分別於本案擔任車手、收水，漠視他人財產權，對社會治安造成相當之影響，應予非難；併參以渠等犯後均坦承犯行；被告丁○○就附表編號3所示之洗錢犯行部分，已於偵查中、本院準備程序中及審理時均自白在卷，且無犯罪所得，依前揭罪數說明，其上開犯行從一重論處三人以上共同詐欺取財罪，然就此部分想像競合輕罪得依洗錢防制法第23條第3項前段規定減刑部分，依刑法第57條併予審酌之；另考量被告丁○○於本院審理時供稱：我有誠心悔改。我很希望可以跟被害人和解，但是他沒有到庭等語（見本院卷第272至273頁），渠等迄今均未與告訴人洽談和解、予以賠償（見本院卷第73頁）；暨被告甲○○於本院準備程序中供稱：我雖然有心，但是無法繳交，家裡也沒有人可以幫忙等語（見本院卷第305頁），是其迄今尚未繳交犯罪所得之犯後態度；兼衡渠等於本案詐欺集團擔任角色之涉案程度，犯罪所生損害；再審酌被告丁○○自述高職畢業之智識程度，入監前從事傢俱工作，月收入約2萬2,000元至3萬元，未婚，需撫養父親跟快90歲之阿嬤之家庭生活經濟狀況（見本院卷第272頁）；被告甲○○自述高職肄業之智識程度，入監前為防水工，月收入4萬多元，未婚，無扶養對象之家庭生活經濟狀況（見本院卷第316頁）暨被告二人犯罪之動機、目的及手段等一切情狀，爰分別量處如主文所示之刑，以示懲儆。","Positive","中文數字","2025-10-10T14:51:45.958441Z"
957,"1","2025-10-10T14:57:01.108530Z","一","data/filted/TPDM,112,審訴,2433,20250123,2.json",True,660,True,0.418,129,"一、被告甲○○就附表編號1、2所示犯行分別自面交款項中抽取5,000元、5,000元（共1萬元）作為其報酬等節，業據被告甲○○於偵查中、本院準備程序中供述在卷（見少連偵字卷第352頁，本院卷第305頁），乃其犯罪所得，此部分款項迄今尚未自動繳交，既未扣案亦未實際合法發還告訴人，復無過苛調節條款之適用餘地，爰依刑法第38條之1第1項前段、第3項規定沒收，並於全部或一部不能沒收或不宜執行沒收時，追徵其價額。","Positive","中文數字","2025-10-10T14:57:01.108551Z"
574,"1","2025-10-10T14:45:28.571427Z","一","data/filted/TPDM,112,易,745,20250115,1.json",True,705,True,1.042,46,"一、本判決下述所引用被告劉輝以外之人於審判外之陳述，檢察","Positive","中文數字","2025-10-10T14:45:28.571447Z"
277,"1","2025-10-10T14:34:40.211884Z","壹","data/filted/TPDM,112,易,949,20250115,2.json",True,733,True,0.882,48,"壹、證據能力部分","Positive","大寫中文數字","2025-10-10T14:34:40.211902Z"
118,"1","2025-10-10T13:43:06.138851Z","三","data/filted/TPDM,112,易,949,20250115,2.json",True,768,True,3.41,636,"三、公訴意旨三部分","Positive","中文數字","2025-10-10T13:43:06.138871Z"
135,"1","2025-10-10T13:45:03.235811Z","二","data/filted/TPDM,112,自,59,20250108,1.json",False,775,True,2.833,38,"二編號13、18、24「金額」欄所示之款項，僅各將其中新臺幣（","Negative","中文數字","2025-10-10T13:45:03.235843Z"
394,"1","2025-10-10T14:39:33.013683Z","一","data/filted/TPDM,112,自,59,20250108,1.json",True,778,True,0.624,45,"一、證據能力","Positive","中文數字","2025-10-10T14:39:33.013704Z"
297,"1","2025-10-10T14:35:06.844691Z","⑵","data/filted/TPDM,112,訴,1027,20250121,2.json",False,850,True,1.031,209,"⑵行動電話門號0000-000000號為被告所申登使用（見北檢","Positive","括號數字","2025-10-10T14:35:06.844710Z"
121,"1","2025-10-10T13:44:34.856507Z","三","data/filted/TPDM,112,訴,1090,20250114,5.json",True,899,True,3.239,53,"三、論罪科刑：","Positive","中文數字","2025-10-10T13:44:34.856525Z"
714,"1","2025-10-10T14:48:48.106347Z","㈣","data/filted/TPDM,112,訴,1307,20250120,1.json",True,924,True,0.534,178,"㈣、被告雖辯稱：我沒有推倒告訴人，也沒有頂告訴人的胸口，","Positive","圍字數字","2025-10-10T14:48:48.106366Z"
973,"1","2025-10-10T14:58:08.513411Z","⑵","data/filted/TPDM,112,訴,1367,20250121,1.json",False,957,True,0.484,261,"⑵再觀以被告與證人張佩君之臉書Messenger對話紀錄截圖","Positive","括號數字","2025-10-10T14:58:08.513427Z"
305,"1","2025-10-10T14:35:17.831684Z","一","data/filted/TPDM,112,訴,1444,20250121,2.json",True,1022,True,0.536,251,"一、陳冠融依其智識程度及社會經驗，對於將所申辦之金融帳戶提","Positive","中文數字","2025-10-10T14:35:17.831705Z"
927,"1","2025-10-10T14:56:05.604492Z","一","data/filted/TPDM,112,訴,1445,20250121,1.json",False,1041,True,1.469,132,"一般洗錢罪之併科罰金刑，附此敘明。","Negative","中文數字","2025-10-10T14:56:05.604514Z"
250,"1","2025-10-10T14:33:43.674870Z","三","data/filted/TPDM,112,訴,1534,20250103,1.json",True,1167,True,0.647,189,"三、購買商品或支付勞務報酬。","Positive","中文數字","2025-10-10T14:33:43.674890Z"
658,"1","2025-10-10T14:47:38.671631Z","㈠","data/filted/TPDM,112,訴,1563,20250123,1.json",False,1238,True,0.569,202,"㈠新舊法比較","Positive","圍字數字","2025-10-10T14:47:38.671651Z"
138,"1","2025-10-10T13:45:19.061797Z","參","data/filted/TPDM,112,訴,1563,20250123,1.json",False,1245,True,4.494,260,"參與各階段犯行，僅收受、轉交附表一所示詐欺款項，然此","Negative","大寫中文數字","2025-10-10T13:45:19.061816Z"
177,"1","2025-10-10T14:30:13.639688Z","㈣","data/filted/TPDM,112,訴,1563,20250123,1.json",False,1246,True,1.964,269,"㈣本案詐欺集團成員以附表一編號1、2所示詐騙方式，致該等","Positive","圍字數字","2025-10-10T14:30:13.639703Z"
312,"1","2025-10-10T14:35:26.131032Z","一","data/filted/TPDM,112,訴,1585,20250108,1.json",True,1275,True,0.526,19,"一、公訴意旨略以：被告劉本謙為依洛國際開發股份有限公司（址","Positive","中文數字","2025-10-10T14:35:26.131055Z"
877,"1","2025-10-10T14:55:03.231530Z","二","data/filted/TPDM,112,訴,663,20250117,2.json",True,1361,True,0.543,314,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:55:03.231554Z"
320,"1","2025-10-10T14:38:06.386745Z","㈣","data/filted/TPDM,112,訴,761,20250122,1.json",False,1398,True,0.88,255,"㈣關於告訴人指稱受被告詐欺而於109年5月15日交付現金600萬","Positive","圍字數字","2025-10-10T14:38:06.386778Z"
179,"1","2025-10-10T14:30:16.657413Z","⑴","data/filted/TPDM,112,訴緝,46,20250117,2.json",False,1473,True,0.831,668,"⑴105年6月23日警詢筆錄（見105偵13561卷一第14至22頁）","Positive","括號數字","2025-10-10T14:30:16.657432Z"
439,"1","2025-10-10T14:41:04.669797Z","二","data/filted/TPDM,112,金訴,51,20250122,1.json",True,1496,True,0.556,180,"二、其餘資以認定本案犯罪事實之非供述證據，亦查無違反法定","Positive","中文數字","2025-10-10T14:41:04.669817Z"
786,"1","2025-10-10T14:51:53.229749Z","⑶","data/filted/TPDM,112,金訴,51,20250122,1.json",False,1514,True,0.585,395,"⑶關於被告李宜紜部分：訊之被告李宜紜於警詢中供稱：伊","Positive","括號數字","2025-10-10T14:51:53.229789Z"
408,"1","2025-10-10T14:39:56.960131Z","八","data/filted/TPDM,112,金訴,51,20250122,1.json",True,1549,True,0.711,1155,"八、不另為無罪諭知部分：","Positive","中文數字","2025-10-10T14:39:56.960165Z"
573,"1","2025-10-10T14:45:27.052876Z","七","data/filted/TPDM,112,附民,1336,20250121,1.json",True,1587,True,0.598,81,"七、本件為刑事附帶民事訴訟，依法毋庸繳納裁判費，且訴訟程","Positive","中文數字","2025-10-10T14:45:27.052969Z"
711,"1","2025-10-10T14:48:44.807167Z","三","data/filted/TPDM,112,附民,1351,20250116,1.json",True,1602,True,0.536,15,"三、按刑事訴訟諭知無罪、免訴或不受理之判決者，對於附帶民","Positive","中文數字","2025-10-10T14:48:44.807189Z"
157,"1","2025-10-10T14:29:16.831515Z","五","data/filted/TPDM,112,附民,1502,20250123,1.json",True,1625,True,0.892,91,"五、本件所命給付金額未逾50萬元，應依職權宣告假執行。被告","Positive","中文數字","2025-10-10T14:29:16.831534Z"
649,"1","2025-10-10T14:47:29.108943Z","一","data/filted/TPDM,113,交易,110,20250120,1.json",True,1633,True,0.517,35,"一、「被告以外之人於審判外之言詞或書面陳述，除法律有規定","Positive","中文數字","2025-10-10T14:47:29.108966Z"
404,"1","2025-10-10T14:39:51.345206Z","一","data/filted/TPDM,113,交易,287,20250115,1.json",True,1647,True,0.63,16,"一、王自國於民國112年9月24日晚間11時10分許，騎乘車牌號碼","Positive","中文數字","2025-10-10T14:39:51.345226Z"
1045,"1","2025-10-10T15:00:03.205947Z","㈢","data/filted/TPDM,113,交易,287,20250115,1.json",True,1663,True,0.459,227,"㈢、爰以行為人責任為基礎，審酌被告右轉時未提前變換車道，","Positive","圍字數字","2025-10-10T15:00:03.205971Z"
405,"1","2025-10-10T14:39:53.059377Z","乙","data/filted/TPDM,113,交易,324,20250117,1.json",False,1671,True,1.17,139,"乙情，已如前述，又告訴人機車始終行駛於被告汽車右前","Negative","天干","2025-10-10T14:39:53.059395Z"
560,"1","2025-10-10T14:45:03.652320Z","⑷","data/filted/TPDM,113,交易,346,20250108,1.json",False,1684,True,0.499,118,"⑷而臺北市車輛行車事故鑑定會鑑定意見及覆議會覆議意見","Positive","括號數字","2025-10-10T14:45:03.652338Z"
1048,"1","2025-10-10T15:00:06.768819Z","貳","data/filted/TPDM,113,交易,360,20250108,1.json",True,1693,True,0.477,44,"貳、實體部分","Positive","大寫中文數字","2025-10-10T15:00:06.768849Z"
670,"1","2025-10-10T14:47:54.340653Z","三","data/filted/TPDM,113,交易,389,20250106,3.json",True,1708,True,0.564,64,"三、依刑事訴訟法第251條第1項提起公訴。","Positive","中文數字","2025-10-10T14:47:54.340676Z"
742,"1","2025-10-10T14:49:29.461364Z","一","data/filted/TPDM,113,交易,412,20250115,1.json",True,1712,True,2.34,30,"一、本判決下述所引用被告王英傑以外之人於審判外之陳述，檢","Positive","中文數字","2025-10-10T14:49:29.461395Z"
166,"1","2025-10-10T14:29:37.268242Z","三","data/filted/TPDM,113,交易,412,20250115,1.json",True,1714,True,0.881,53,"三、論罪科刑：","Positive","中文數字","2025-10-10T14:29:37.268264Z"
553,"1","2025-10-10T14:44:56.561435Z","一","data/filted/TPDM,113,交易,416,20250116,1.json",True,1722,True,0.509,13,"一、公訴意旨略以：被告江錦春於民國112年8月31日下午，駕駛","Positive","中文數字","2025-10-10T14:44:56.561453Z"
192,"1","2025-10-10T14:30:36.048433Z","一","data/filted/TPDM,113,交易,481,20250103,1.json",True,1734,True,0.715,44,"一、朱春榮於民國113年2月26日21時49分許，駕駛車牌號碼000-","Positive","中文數字","2025-10-10T14:30:36.048452Z"
450,"1","2025-10-10T14:41:16.576333Z","二","data/filted/TPDM,113,交易,482,20250103,1.json",True,1740,True,0.512,16,"二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告","Positive","中文數字","2025-10-10T14:41:16.576354Z"
532,"1","2025-10-10T14:44:32.861953Z","㈢","data/filted/TPDM,113,交簡,1145,20250114,1.json",False,1773,True,0.534,27,"㈢量刑：","Positive","圍字數字","2025-10-10T14:44:32.861985Z"
540,"1","2025-10-10T14:44:42.414618Z","一","data/filted/TPDM,113,交簡,1253,20250120,1.json",True,1786,True,0.579,65,"一、謝鎮宇於民國112年8月13日11時36分許，駕駛車牌號碼000-","Positive","中文數字","2025-10-10T14:44:42.414635Z"
477,"1","2025-10-10T14:41:57.595568Z","四","data/filted/TPDM,113,交簡,1263,20250116,1.json",True,1797,True,0.491,42,"四、如不服本判決，得自收受送達之翌日起20日內，向本院提出","Positive","中文數字","2025-10-10T14:41:57.595600Z"
975,"1","2025-10-10T14:58:10.284342Z","一","data/filted/TPDM,113,交簡,1263,20250116,1.json",True,1802,True,0.339,81,"一、范越強於民國113年8月25日凌晨2時許，在不詳地點之友人","Positive","中文數字","2025-10-10T14:58:10.284364Z"
589,"1","2025-10-10T14:46:05.430754Z","㈣","data/filted/TPDM,113,交簡,1280,20250109,1.json",True,1820,True,0.603,68,"㈣、爰以行為人責任為基礎，審酌被告本案過失駕駛行為、告","Positive","圍字數字","2025-10-10T14:46:05.430786Z"
942,"1","2025-10-10T14:56:22.635538Z","一","data/filted/TPDM,113,交簡,1289,20250110,1.json",True,1824,True,0.372,15,"一、本案犯罪事實及證據均引用如附件檢察官聲請簡易判決處刑","Positive","中文數字","2025-10-10T14:56:22.635555Z"
1039,"1","2025-10-10T14:59:57.062797Z","二","data/filted/TPDM,113,交簡,1437,20250121,1.json",True,1900,True,0.569,17,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:59:57.062814Z"
193,"1","2025-10-10T14:30:37.281003Z","㈠","data/filted/TPDM,113,交簡,1485,20250121,1.json",True,1914,True,0.685,17,"㈠、核被告吳秀民所為，係犯刑法第185條之3第1項第1款之不能","Positive","圍字數字","2025-10-10T14:30:37.281025Z"
639,"1","2025-10-10T14:47:18.235398Z","二","data/filted/TPDM,113,交簡,1527,20250121,1.json",True,1945,True,0.532,78,"二、案經臺北市政府警察局信義分局報告偵辦。","Positive","中文數字","2025-10-10T14:47:18.235423Z"
107,"1","2025-10-10T13:41:41.747465Z","三","data/filted/TPDM,113,交簡,1573,20250121,1.json",True,1987,True,2.336,100,"三、依刑事訴訟法第451條第1項聲請簡易判決處刑。","Positive","中文數字","2025-10-10T13:41:41.747483Z"
748,"1","2025-10-10T14:50:53.956170Z","二","data/filted/TPDM,113,交簡,1573,20250121,1.json",True,1989,True,0.699,114,"二、有前款以外之其他情事足認服用酒類或其他相類之物，致不","Positive","中文數字","2025-10-10T14:50:53.956195Z"
699,"1","2025-10-10T14:48:28.107284Z","三","data/filted/TPDM,113,交簡,1577,20250117,1.json",True,2001,True,0.609,70,"三、尿液或血液所含毒品、麻醉藥品或其他相類之物或其代謝物","Positive","中文數字","2025-10-10T14:48:28.107306Z"
870,"1","2025-10-10T14:54:56.249633Z","七","data/filted/TPDM,113,交簡,1607,20250123,1.json",True,2036,True,0.579,99,"七、任意以迫近、驟然變換車道或其他不當方式，迫使他車讓道","Positive","中文數字","2025-10-10T14:54:56.249653Z"
778,"1","2025-10-10T14:51:43.684978Z","四","data/filted/TPDM,113,交簡,1648,20250102,1.json",True,2050,True,0.642,74,"四、依刑事訴訟法第449條第1項前段、第3項、第454條第1項，","Positive","中文數字","2025-10-10T14:51:43.685004Z"
676,"1","2025-10-10T14:48:00.991235Z","一","data/filted/TPDM,113,交簡,1669,20250114,1.json",True,2064,True,0.597,62,"一、吐氣所含酒精濃度達每公升零點二五毫克或血液中酒精濃度","Positive","中文數字","2025-10-10T14:48:00.991257Z"
191,"1","2025-10-10T14:30:34.801985Z","二","data/filted/TPDM,113,交簡,1679,20250123,1.json",True,2084,True,0.647,73,"二、所犯法條：被告所為係犯284條前段之過失傷害罪嫌。","Positive","中文數字","2025-10-10T14:30:34.802003Z"
738,"1","2025-10-10T14:49:16.730619Z","二","data/filted/TPDM,113,交簡,1683,20250117,1.json",True,2087,True,0.649,17,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:49:16.730637Z"
202,"1","2025-10-10T14:31:31.964553Z","二","data/filted/TPDM,113,交簡,1699,20250102,1.json",True,2136,True,0.913,93,"二、核被告所為，係犯刑法第185條之3第1項第1款之駕駛動力交","Positive","中文數字","2025-10-10T14:31:31.964576Z"
1036,"1","2025-10-10T14:59:53.696165Z","三","data/filted/TPDM,113,交簡,1701,20250102,1.json",True,2166,True,0.832,84,"三、依刑事訴訟法第451條第1項聲請逕以簡易判決處刑。","Positive","中文數字","2025-10-10T14:59:53.696185Z"
262,"1","2025-10-10T14:33:57.958838Z","一","data/filted/TPDM,113,交簡,1702,20250102,1.json",True,2168,True,0.577,15,"一、蔡永明於民國113年12月5日晚間某時許起至翌（6）日2時許","Positive","中文數字","2025-10-10T14:33:57.958858Z"
